code,amount,units,time,province,week_x,customerId,Supermarket_No,basket,day,voucher,Time of transactions,Day,Amount_x,Units,descrption,type,brand,size,postal-code,week_y,feature,display,Weekday,Month,IsWeekend,Total Basket Value,Average Units Per Basket,Promotion Active,Display Impact,Amount_y,Customer Category
9999985005,1.29,1,1447,2,1,59811,308,250,1,0,1970-01-01 00:00:00.000001447,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,32OZ,40220,,,,Thursday,1,0,4.48,1.0,0,0,4.48,High
5100002797,3.19,1,1447,2,1,59811,308,250,1,0,1970-01-01 00:00:00.000001447,1970-01-01 00:00:00.000000001,3.19,1,PREGO MUSHROOM SPAG SAUCE,Type 3,Prego,48 OZ,40220,,,,Thursday,1,0,4.48,1.0,0,0,4.48,High
601011296,2.95,1,1557,2,1,441040,308,251,1,0,1970-01-01 00:00:00.000001557,1970-01-01 00:00:00.000000001,2.95,1,BARILLA BASILICO SAUCE,Type 3,Barilla,26 OZ,40220,,,,Thursday,1,0,2.95,1.0,0,0,2.95,Medium
9999971309,1.5,1,1601,2,1,607,308,252,1,0,1970-01-01 00:00:00.000001601,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL HS SPAG SCAUCE W/MUSH,Type 3,Private Label,26 OZ,40220,,,,Thursday,1,0,1.5,1.0,0,0,1.5,Low
5100015057,2.5,1,1618,2,1,109499,308,253,1,0,1970-01-01 00:00:00.000001618,1970-01-01 00:00:00.000000001,2.5,1,PREGO HEARTY MT FRSH MUSH,Type 3,Prego,27.5 OZ,40220,,,,Thursday,1,0,3.35,1.0,0,0,3.35,High
9999985067,0.85,1,1618,2,1,109499,308,253,1,0,1970-01-01 00:00:00.000001618,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL VERMICELLI,Type 2,Private Label,16 OZ,40220,,,,Thursday,1,0,3.35,1.0,0,0,3.35,High
7680850106,4.0,5,1620,2,1,441948,308,254,1,0,1970-01-01 00:00:00.000001620,1970-01-01 00:00:00.000000001,4.0,5,BARILLA ANGEL HAIR,Type 2,Barilla,16 OZ,40220,,,,Thursday,1,0,4.0,5.0,0,0,4.0,High
2066200028,2.79,1,1627,2,1,81080,308,255,1,0,1970-01-01 00:00:00.000001627,1970-01-01 00:00:00.000000001,2.79,1,NEWMN OWN BOMBOLINA Type 2 SCE,Type 3,Newman's,26 OZ,40220,,,,Thursday,1,0,2.79,1.0,0,0,2.79,Medium
4112907776,7.3,2,1633,2,1,84684,308,256,1,0,1970-01-01 00:00:00.000001633,1970-01-01 00:00:00.000000001,7.3,2,CLSCO SAUCE FLORENTINE,Type 3,Classico,26 OZ,40220,,,,Thursday,1,0,7.3,2.0,0,0,7.3,High
4112907764,3.65,1,1641,2,1,19040,308,257,1,0,1970-01-01 00:00:00.000001641,1970-01-01 00:00:00.000000001,3.65,1,CLSCO ALFREDO ROAST GARLC,Type 3,Classico,16 OZ,40220,,,,Thursday,1,0,3.65,1.0,0,0,3.65,High
601011292,2.95,1,1644,2,1,57788,308,258,1,0,1970-01-01 00:00:00.000001644,1970-01-01 00:00:00.000000001,2.95,1,BARILLA MARINARA PSTA SCE,Type 3,Barilla,26    OZ,40220,,,,Thursday,1,0,5.9,1.0,0,0,5.9,High
601011588,2.95,1,1644,2,1,57788,308,258,1,0,1970-01-01 00:00:00.000001644,1970-01-01 00:00:00.000000001,2.95,1,BARILLA BOSCAIOLA SAUCE,Type 3,Barilla,26 OZ,40220,,,,Thursday,1,0,5.9,1.0,0,0,5.9,High
9999985027,1.25,1,1928,2,1,22532,308,259,1,0,1970-01-01 00:00:00.000001928,1970-01-01 00:00:00.000000001,1.25,1,PRIVATE LABEL LASAGNA Type 2,Type 2,Private Label,16 OZ,40220,,,,Thursday,1,0,4.24,1.0,0,0,4.24,High
3620001401,2.99,1,1928,2,1,22532,308,259,1,0,1970-01-01 00:00:00.000001928,1970-01-01 00:00:00.000000001,2.99,1,RAGU SPAGH SAUCE PLAIN,Type 3,Ragu,45 OZ,40220,,,,Thursday,1,0,4.24,1.0,0,0,4.24,High
7680850106,0.8,1,1942,2,1,87132,308,260,1,0,1970-01-01 00:00:00.000001942,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ANGEL HAIR,Type 2,Barilla,16 OZ,40220,,,,Thursday,1,0,3.79,1.0,0,0,3.79,High
3620001495,2.99,1,1942,2,1,87132,308,260,1,0,1970-01-01 00:00:00.000001942,1970-01-01 00:00:00.000000001,2.99,1,(S)RAGU CHNKY GRDNSTYL GR,Type 3,Ragu,45 OZ,40220,,,,Thursday,1,0,3.79,1.0,0,0,3.79,High
5100005044,4.5,2,1951,2,1,87320,308,261,1,0,1970-01-01 00:00:00.000001951,1970-01-01 00:00:00.000000001,4.5,2,PREGO GARDEN COMBINATON,Type 3,Prego,25.75 OZ,40220,,,,Thursday,1,0,6.5,1.5,0,0,6.5,High
3340060208,2.0,1,1951,2,1,87320,308,261,1,0,1970-01-01 00:00:00.000001951,1970-01-01 00:00:00.000000001,2.0,1,SAN GRGO SPAGHETTI,Type 2,San Giorgio,2 LB,40220,,,,Thursday,1,0,6.5,1.5,0,0,6.5,High
9999985001,0.45,1,2047,2,1,5902,308,262,1,0,1970-01-01 00:00:00.000002047,1970-01-01 00:00:00.000000001,0.45,1,PRIVATE LABEL THIN SPAGHETTI,Type 2,Private Label,N     7 OZ,40220,,,,Thursday,1,0,0.45,1.0,0,0,0.45,Low
5100015057,2.5,1,2101,2,1,112122,308,263,1,0,1970-01-01 00:00:00.000002101,1970-01-01 00:00:00.000000001,2.5,1,PREGO HEARTY MT FRSH MUSH,Type 3,Prego,27.5 OZ,40220,,,,Thursday,1,0,3.79,1.0,0,0,3.79,High
9999985051,1.29,1,2101,2,1,112122,308,263,1,0,1970-01-01 00:00:00.000002101,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI THIN,Type 2,Private Label,32OZ,40220,,,,Thursday,1,0,3.79,1.0,0,0,3.79,High
7468309947,3.89,1,2137,2,1,106015,308,264,1,0,1970-01-01 00:00:00.000002137,1970-01-01 00:00:00.000000001,3.89,1,EMERILS VODKA SAUCE,Type 3,Emeril's,25 OZ,40220,,,,Thursday,1,0,18.21,3.0,0,0,18.21,High
9999981141,10.36,4,2137,2,1,106015,308,264,1,0,1970-01-01 00:00:00.000002137,1970-01-01 00:00:00.000000001,10.36,4,PRIVATE LABEL Type 3 6 CHEESE,Type 3,Private Label Premium,26 OZ,40220,,,,Thursday,1,0,18.21,3.0,0,0,18.21,High
7067000729,3.96,4,2137,2,1,106015,308,264,1,0,1970-01-01 00:00:00.000002137,1970-01-01 00:00:00.000000001,3.96,4,DAVINCI RIGATE MOSTACO,Type 2,DaVinci,16 OZ,40220,,,,Thursday,1,0,18.21,3.0,0,0,18.21,High
8147591234,7.58,2,2203,2,1,506946,308,265,1,0,1970-01-01 00:00:00.000002203,1970-01-01 00:00:00.000000001,7.58,2,AL DENTE 3 PEPPER FETTUCI,Type 2,Al Dente,12 OZ,40220,,,,Thursday,1,0,7.58,2.0,0,0,7.58,High
3000005970,3.65,1,1002,2,1,140530,341,266,1,0,1970-01-01 00:00:00.000001002,1970-01-01 00:00:00.000000001,3.65,1,AUNT JEMIMA ORIGINL SYRUP,Type 4,Aunt Jemima,24 OZ,40502,,,,Thursday,1,0,3.65,1.0,0,0,3.65,High
9999984381,0.99,1,1153,2,1,82232,341,267,1,0,1970-01-01 00:00:00.000001153,1970-01-01 00:00:00.000000001,0.99,1,PRIVATE LABEL FARFALLE BOX,Type 2,Private Label,12 OZ,40502,,,,Thursday,1,0,3.92,1.3333333333333333,0,0,3.92,High
9999985033,0.95,1,1153,2,1,82232,341,267,1,0,1970-01-01 00:00:00.000001153,1970-01-01 00:00:00.000000001,0.95,1,PRIVATE LABEL PENNE RIGATE,Type 2,Private Label,16 OZ,40502,,,,Thursday,1,0,3.92,1.3333333333333333,0,0,3.92,High
2700042232,1.98,2,1153,2,1,82232,341,267,1,0,1970-01-01 00:00:00.000001153,1970-01-01 00:00:00.000000001,1.98,2,CHUNKY TOMATO GARLC ONION,Type 3,Hunt's,26 OZ,40502,,,,Thursday,1,0,3.92,1.3333333333333333,0,0,3.92,High
9999985005,1.29,1,1247,2,1,27853,341,268,1,0,1970-01-01 00:00:00.000001247,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,32OZ,40502,,,,Thursday,1,0,1.29,1.0,0,0,1.29,Low
1510000043,1.19,1,1310,2,1,14010,341,269,1,0,1970-01-01 00:00:00.000001310,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE SPAGHETTI,Type 2,Creamette,16 OZ,40502,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
9999973092,3.0,2,1311,2,1,138238,341,270,1,0,1970-01-01 00:00:00.000001311,1970-01-01 00:00:00.000000001,3.0,2,PRIVATE LABEL FF Type 2 SC TOM&HERB,Type 3,Private Label,26 OZ,40502,,,,Thursday,1,0,3.0,2.0,0,0,3.0,Medium
9999985004,0.85,1,1328,2,1,139366,341,271,1,0,1970-01-01 00:00:00.000001328,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,16 OZ,40502,,,,Thursday,1,0,1.8399999999999999,1.0,0,0,1.8399999999999999,Medium
9999981582,0.99,1,1328,2,1,139366,341,271,1,0,1970-01-01 00:00:00.000001328,1970-01-01 00:00:00.000000001,0.99,1,PRIVATE LABEL SPAG SCE MEAT,Type 3,Private Label,26.50 OZ,40502,,,,Thursday,1,0,1.8399999999999999,1.0,0,0,1.8399999999999999,Medium
2700042240,0.99,1,1341,2,1,102333,341,272,1,0,1970-01-01 00:00:00.000001341,1970-01-01 00:00:00.000000001,0.99,1,HNT MEAT SPAGHETTI SAUCE,Type 3,Hunt's,26.5 OZ,40502,,,,Thursday,1,0,1.98,1.0,0,0,1.98,Medium
2700042232,0.99,1,1341,2,1,102333,341,272,1,0,1970-01-01 00:00:00.000001341,1970-01-01 00:00:00.000000001,0.99,1,CHUNKY TOMATO GARLC ONION,Type 3,Hunt's,26 OZ,40502,,,,Thursday,1,0,1.98,1.0,0,0,1.98,Medium
1510000001,0.59,1,1505,2,1,137045,341,273,1,0,1970-01-01 00:00:00.000001505,1970-01-01 00:00:00.000000001,0.59,1,CRMET ELBW MACARONI SMALL,Type 2,Creamette,7 OZ,40502,,,,Thursday,1,0,0.59,1.0,0,0,0.59,Low
4112907700,3.65,1,1534,2,1,108629,341,274,1,0,1970-01-01 00:00:00.000001534,1970-01-01 00:00:00.000000001,3.65,1,CLSCO SAUCE TOMATO/GARLIC,Type 3,Classico,26 OZ,40502,,,,Thursday,1,0,3.65,1.0,0,0,3.65,High
9999908446,2.29,1,1606,2,1,140525,341,275,1,0,1970-01-01 00:00:00.000001606,1970-01-01 00:00:00.000000001,2.29,1,PRIVATE LABEL SPAGHETTI,Type 2,Private Label Value,4 LB,40502,,,,Thursday,1,0,6.26,1.0,0,0,6.26,High
4420930142,1.99,1,1606,2,1,140525,341,275,1,0,1970-01-01 00:00:00.000001606,1970-01-01 00:00:00.000000001,1.99,1,MRS BTRWRTH PCAKE MIX COM,Type 1,Mrs Butterworth,32 OZ,40502,,,,Thursday,1,0,6.26,1.0,0,0,6.26,High
2700042273,0.99,1,1606,2,1,140525,341,275,1,0,1970-01-01 00:00:00.000001606,1970-01-01 00:00:00.000000001,0.99,1,HUNT SPAG SCE ITAL 4 CHSE,Type 3,Hunt's,26 OZ,40502,,,,Thursday,1,0,6.26,1.0,0,0,6.26,High
2700042238,0.99,1,1606,2,1,140525,341,275,1,0,1970-01-01 00:00:00.000001606,1970-01-01 00:00:00.000000001,0.99,1,HUNT TRADITIONAL SAUCE,Type 3,Hunt's,26.5 OZ,40502,,,,Thursday,1,0,6.26,1.0,0,0,6.26,High
3620001397,1.95,1,1607,2,1,166059,341,276,1,1,1970-01-01 00:00:00.000001607,1970-01-01 00:00:00.000000001,1.95,1,RAGU MAMAS MEAT SAUCE,Type 3,Ragu,32 OZ,40502,,,,Thursday,1,0,2.44,1.0,0,0,2.44,Medium
3340060709,0.49,1,1607,2,1,166059,341,276,1,0,1970-01-01 00:00:00.000001607,1970-01-01 00:00:00.000000001,0.49,1,SAN GIORGI THIN SPAGHETTI,Type 2,San Giorgio,7 OZ,40502,,,,Thursday,1,0,2.44,1.0,0,0,2.44,Medium
3620001396,2.5,1,1609,2,1,23146,341,277,1,0,1970-01-01 00:00:00.000001609,1970-01-01 00:00:00.000000001,2.5,1,RAGU HEARTY MT SSG/PEP/ON,Type 3,Ragu,32 OZ,40502,,,,Thursday,1,0,2.5,1.0,0,0,2.5,Medium
3340060709,0.98,2,1619,2,1,120402,341,278,1,0,1970-01-01 00:00:00.000001619,1970-01-01 00:00:00.000000001,0.98,2,SAN GIORGI THIN SPAGHETTI,Type 2,San Giorgio,7 OZ,40502,,,,Thursday,1,0,3.93,1.5,0,0,3.93,High
601011292,2.95,1,1619,2,1,120402,341,278,1,0,1970-01-01 00:00:00.000001619,1970-01-01 00:00:00.000000001,2.95,1,BARILLA MARINARA PSTA SCE,Type 3,Barilla,26    OZ,40502,,,,Thursday,1,0,3.93,1.5,0,0,3.93,High
1800000957,3.59,1,1637,2,1,104287,341,279,1,0,1970-01-01 00:00:00.000001637,1970-01-01 00:00:00.000000001,3.59,1,PILL H J MWV LITE SYRUP,Type 4,Hungry Jack,27.6 OZ,40502,,,,Thursday,1,0,3.59,1.0,0,0,3.59,High
3340060175,1.5,1,1700,2,1,748,341,280,1,0,1970-01-01 00:00:00.000001700,1970-01-01 00:00:00.000000001,1.5,1,SAN GRGO MOST RIGATI,Type 2,San Giorgio,16 OZ,40502,,,,Thursday,1,0,3.0,1.0,0,0,3.0,Medium
9999973092,1.5,1,1700,2,1,748,341,280,1,0,1970-01-01 00:00:00.000001700,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL FF Type 2 SC TOM&HERB,Type 3,Private Label,26 OZ,40502,,,,Thursday,1,0,3.0,1.0,0,0,3.0,Medium
3620001401,2.99,1,1731,2,1,149480,341,281,1,0,1970-01-01 00:00:00.000001731,1970-01-01 00:00:00.000000001,2.99,1,RAGU SPAGH SAUCE PLAIN,Type 3,Ragu,45 OZ,40502,,,,Thursday,1,0,4.69,1.5,0,0,4.69,High
9999985020,1.7,2,1731,2,1,149480,341,281,1,0,1970-01-01 00:00:00.000001731,1970-01-01 00:00:00.000000001,1.7,2,PRIVATE LABEL THIN SPAGHETTI,Type 2,Private Label,16 OZ,40502,,,,Thursday,1,0,4.69,1.5,0,0,4.69,High
3620000475,3.59,1,1744,2,1,86149,341,282,1,0,1970-01-01 00:00:00.000001744,1970-01-01 00:00:00.000000001,3.59,1,BERTOLLI ALFREDO MSHRM SC,Type 3,Bertolli,15 OZ,40502,,,,Thursday,1,0,3.59,1.0,0,0,3.59,High
1510002582,1.99,1,1751,2,1,120959,341,283,1,0,1970-01-01 00:00:00.000001751,1970-01-01 00:00:00.000000001,1.99,1,PEN DTCH KLUSKI EGG NDLES,Type 2,Pennsylvania Dutch,12 OZ,40502,,,,Thursday,1,0,1.99,1.0,0,0,1.99,Medium
7680851917,0.8,1,1759,2,1,506648,341,284,1,0,1970-01-01 00:00:00.000001759,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ELBOW Type 2,Type 2,Barilla,16    OZ,40502,,,,Thursday,1,0,1.6,1.0,0,0,1.6,Low
7680828098,0.8,1,1759,2,1,506648,341,284,1,0,1970-01-01 00:00:00.000001759,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ROTINI,Type 2,Barilla,16 OZ,40502,,,,Thursday,1,0,1.6,1.0,0,0,1.6,Low
3340060109,0.98,2,1809,2,1,12210,341,285,1,1,1970-01-01 00:00:00.000001809,1970-01-01 00:00:00.000000001,0.98,2,SAN GRGO THIN SPAGHETTI,Type 2,San Giorgio,P     1 LB,40502,,,,Thursday,1,0,0.98,2.0,0,0,0.98,Low
7151800016,1.99,1,1811,2,1,80539,341,286,1,0,1970-01-01 00:00:00.000001811,1970-01-01 00:00:00.000000001,1.99,1,*HODGE WHEAT SPAGHETTI,Type 2,Hodgson Mills,16 OZ,40502,,,,Thursday,1,0,1.99,1.0,0,0,1.99,Medium
9999985068,1.7,2,1900,2,1,102279,341,287,1,0,1970-01-01 00:00:00.000001900,1970-01-01 00:00:00.000000001,1.7,2,PRIVATE LABEL ANGEL HAIR Type 2,Type 2,Private Label,16 OZ,40502,,,,Thursday,1,0,9.0,2.0,0,0,9.0,High
4112907787,7.3,2,1900,2,1,102279,341,287,1,0,1970-01-01 00:00:00.000001900,1970-01-01 00:00:00.000000001,7.3,2,CLASSICO TOMATO ALFREDO,Type 3,Classico,26 OZ,40502,,,,Thursday,1,0,9.0,2.0,0,0,9.0,High
9999985005,1.29,1,1901,2,1,119884,341,288,1,0,1970-01-01 00:00:00.000001901,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,32OZ,40502,,,,Thursday,1,0,2.2800000000000002,1.0,0,0,2.2800000000000002,Medium
2700042238,0.99,1,1901,2,1,119884,341,288,1,0,1970-01-01 00:00:00.000001901,1970-01-01 00:00:00.000000001,0.99,1,HUNT TRADITIONAL SAUCE,Type 3,Hunt's,26.5 OZ,40502,,,,Thursday,1,0,2.2800000000000002,1.0,0,0,2.2800000000000002,Medium
4300000039,9.18,2,1908,2,1,60311,341,289,1,0,1970-01-01 00:00:00.000001908,1970-01-01 00:00:00.000000001,9.18,2,LOG CABIN ORIG SYRUP,Type 4,Log Cabin,36    OZ,40502,,,,Thursday,1,0,9.18,2.0,0,0,9.18,High
1510000256,1.19,1,1931,2,1,130287,341,290,1,0,1970-01-01 00:00:00.000001931,1970-01-01 00:00:00.000000001,1.19,1,CREAMETTE ROTINI MACARONI,Type 2,Creamette,16  OZ,40502,,,,Thursday,1,0,1.19,1.0,0,0,1.19,Low
3620001368,2.19,1,2015,2,1,3454,341,291,1,0,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000001,2.19,1,RAGU LT PARM ALFRDO SAUCE,Type 3,Ragu,16 OZ,40502,,,,Thursday,1,0,2.19,1.0,0,0,2.19,Medium
3620001397,1.95,1,2015,2,1,129048,341,292,1,1,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000001,1.95,1,RAGU MAMAS MEAT SAUCE,Type 3,Ragu,32 OZ,40502,,,,Thursday,1,0,1.95,1.0,0,0,1.95,Medium
9999985020,0.85,1,2042,2,1,20753,341,293,1,0,1970-01-01 00:00:00.000002042,1970-01-01 00:00:00.000000001,0.85,1,PRIVATE LABEL THIN SPAGHETTI,Type 2,Private Label,16 OZ,40502,,,,Thursday,1,0,3.04,1.0,0,0,3.04,Medium
3620000489,2.19,1,2042,2,1,20753,341,293,1,0,1970-01-01 00:00:00.000002042,1970-01-01 00:00:00.000000001,2.19,1,RAGU RBST ITALIAN MEAT,Type 3,Ragu,26 OZ,40502,,,,Thursday,1,0,3.04,1.0,0,0,3.04,Medium
3340060110,0.99,1,2115,2,1,129177,341,294,1,0,1970-01-01 00:00:00.000002115,1970-01-01 00:00:00.000000001,0.99,1,SAN GIORGIO VERMICELI,Type 2,San Giorgio,P    16 OZ,40502,,,,Thursday,1,0,5.18,1.0,0,0,5.18,High
3340060208,2.0,1,2115,2,1,129177,341,294,1,0,1970-01-01 00:00:00.000002115,1970-01-01 00:00:00.000000001,2.0,1,SAN GRGO SPAGHETTI,Type 2,San Giorgio,2 LB,40502,,,,Thursday,1,0,5.18,1.0,0,0,5.18,High
3620000444,2.19,1,2115,2,1,129177,341,294,1,0,1970-01-01 00:00:00.000002115,1970-01-01 00:00:00.000000001,2.19,1,RAGU SPAG SCE ITAL GRD CO,Type 3,Ragu,26.3 OZ,40502,,,,Thursday,1,0,5.18,1.0,0,0,5.18,High
2700042238,0.99,1,1320,2,1,140117,382,295,1,0,1970-01-01 00:00:00.000001320,1970-01-01 00:00:00.000000001,0.99,1,HUNT TRADITIONAL SAUCE,Type 3,Hunt's,26.5 OZ,40203,,,,Thursday,1,0,1.98,1.0,0,0,1.98,Medium
2700042274,0.99,1,1320,2,1,140117,382,295,1,0,1970-01-01 00:00:00.000001320,1970-01-01 00:00:00.000000001,0.99,1,HUNTS SPAG SCE GARLIC/HER,Type 3,Hunt's,26 OZ,40203,,,,Thursday,1,0,1.98,1.0,0,0,1.98,Medium
3340061280,1.75,1,1450,2,1,30802,382,296,1,0,1970-01-01 00:00:00.000001450,1970-01-01 00:00:00.000000001,1.75,1,LGT N FLUFFY XWIDE EGG ND,Type 2,San Giorgio,12 OZ,40203,,,,Thursday,1,0,1.75,1.0,0,0,1.75,Medium
7680851917,0.8,1,1505,2,1,150695,382,297,1,0,1970-01-01 00:00:00.000001505,1970-01-01 00:00:00.000000001,0.8,1,BARILLA ELBOW Type 2,Type 2,Barilla,16    OZ,40203,,,,Thursday,1,0,0.8,1.0,0,0,0.8,Low
9999985002,0.45,1,1608,2,1,112055,382,298,1,0,1970-01-01 00:00:00.000001608,1970-01-01 00:00:00.000000001,0.45,1,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label,8 OZ,40203,,,,Thursday,1,0,0.45,1.0,0,0,0.45,Low
7680828008,0.8,1,1706,2,1,149811,382,299,1,0,1970-01-01 00:00:00.000001706,1970-01-01 00:00:00.000000001,0.8,1,BARILLA SPAGHETTI Type 2,Type 2,Barilla,16    OZ,40203,,,,Thursday,1,0,0.8,1.0,0,0,0.8,Low
5100002549,2.19,1,1715,2,1,21481,382,300,1,0,1970-01-01 00:00:00.000001715,1970-01-01 00:00:00.000000001,2.19,1,PREGO REG SPAGHETTI SAUCE,Type 3,Prego,26 OZ,40203,,,,Thursday,1,0,4.1899999999999995,1.0,0,0,4.1899999999999995,High
3340060208,2.0,1,1715,2,1,21481,382,300,1,0,1970-01-01 00:00:00.000001715,1970-01-01 00:00:00.000000001,2.0,1,SAN GRGO SPAGHETTI,Type 2,San Giorgio,2 LB,40203,,,,Thursday,1,0,4.1899999999999995,1.0,0,0,4.1899999999999995,High
9999985045,2.25,3,1724,2,1,89698,382,301,1,0,1970-01-01 00:00:00.000001724,1970-01-01 00:00:00.000000001,2.25,3,PRIVATE LABEL ORECCHIETTE MACARON,Type 2,Private Label Premium,16 OZ,40203,,,,Thursday,1,0,2.25,3.0,0,0,2.25,Medium
9999985005,1.29,1,2149,2,1,116454,382,302,1,0,1970-01-01 00:00:00.000002149,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI REGULAR,Type 2,Private Label,32OZ,40203,,,,Thursday,1,0,1.29,1.0,0,0,1.29,Low
9999985051,1.29,1,219,2,1,117210,307,303,1,0,1970-01-01 00:00:00.000000219,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI THIN,Type 2,Private Label,32OZ,40214,,,,Thursday,1,0,1.29,1.0,0,0,1.29,Low
9999981821,2.49,1,403,2,1,143974,307,304,1,0,1970-01-01 00:00:00.000000403,1970-01-01 00:00:00.000000001,2.49,1,PRIVATE LABEL 100% PURE MAPLE SYRUP,Type 4,Private Label Premium,8 OZ,40214,,,,Thursday,1,0,8.33,1.0,0,0,8.33,High
1800000958,3.59,1,403,2,1,143974,307,304,1,0,1970-01-01 00:00:00.000000403,1970-01-01 00:00:00.000000001,3.59,1,PILL H J BUTTER SYRUP,Type 4,Hungry Jack,27.6 OZ,40214,,,,Thursday,1,0,8.33,1.0,0,0,8.33,High
1800028066,2.25,1,403,2,1,143974,307,304,1,0,1970-01-01 00:00:00.000000403,1970-01-01 00:00:00.000000001,2.25,1,H J BUTTERMILK PANCK MIX,Type 1,Hungry Jack,,40214,,,,Thursday,1,0,8.33,1.0,0,0,8.33,High
9999985261,1.29,1,734,2,1,446493,307,305,1,0,1970-01-01 00:00:00.000000734,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL COMPLETE PANCAKE MIX,Type 1,Private Label,2 LB,40214,,,,Thursday,1,0,1.29,1.0,0,0,1.29,Low
3620001396,1.95,1,838,2,1,141691,307,306,1,1,1970-01-01 00:00:00.000000838,1970-01-01 00:00:00.000000001,1.95,1,RAGU HEARTY MT SSG/PEP/ON,Type 3,Ragu,32 OZ,40214,,,,Thursday,1,0,3.9,1.0,0,0,3.9,High
3620001398,1.95,1,838,2,1,141691,307,306,1,1,1970-01-01 00:00:00.000000838,1970-01-01 00:00:00.000000001,1.95,1,RAGU HEARTY MT CLASSIC IT,Type 3,Ragu,32 OZ,40214,,,,Thursday,1,0,3.9,1.0,0,0,3.9,High
2700042240,1.98,2,901,2,1,86781,307,307,1,0,1970-01-01 00:00:00.000000901,1970-01-01 00:00:00.000000001,1.98,2,HNT MEAT SPAGHETTI SAUCE,Type 3,Hunt's,26.5 OZ,40214,,,,Thursday,1,0,3.27,1.5,0,0,3.27,High
9999985052,1.29,1,901,2,1,86781,307,307,1,0,1970-01-01 00:00:00.000000901,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL ELBOW MACARONI,Type 2,Private Label,32 OZ,40214,,,,Thursday,1,0,3.27,1.5,0,0,3.27,High
1800028067,2.25,1,1023,2,1,82665,307,308,1,0,1970-01-01 00:00:00.000001023,1970-01-01 00:00:00.000000001,2.25,1,H J PANCK MX EX LITE COMP,Type 1,Hungry Jack,,40214,,,,Thursday,1,0,2.25,1.0,0,0,2.25,Medium
5100002549,4.5,2,1142,2,1,150018,307,309,1,0,1970-01-01 00:00:00.000001142,1970-01-01 00:00:00.000000001,4.5,2,PREGO REG SPAGHETTI SAUCE,Type 3,Prego,26 OZ,40214,,,,Thursday,1,0,4.5,2.0,0,0,4.5,High
3620000489,2.19,1,1144,2,1,7188,307,310,1,0,1970-01-01 00:00:00.000001144,1970-01-01 00:00:00.000000001,2.19,1,RAGU RBST ITALIAN MEAT,Type 3,Ragu,26 OZ,40214,,,,Thursday,1,0,6.48,1.0,0,0,6.48,High
9999985051,1.29,1,1144,2,1,7188,307,310,1,0,1970-01-01 00:00:00.000001144,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI THIN,Type 2,Private Label,32OZ,40214,,,,Thursday,1,0,6.48,1.0,0,0,6.48,High
9999971291,1.5,1,1144,2,1,7188,307,310,1,0,1970-01-01 00:00:00.000001144,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL CHUNKY SPAGETTI SAUCE,Type 3,Private Label,26 OZ,40214,,,,Thursday,1,0,6.48,1.0,0,0,6.48,High
9999971308,1.5,1,1144,2,1,7188,307,310,1,0,1970-01-01 00:00:00.000001144,1970-01-01 00:00:00.000000001,1.5,1,PRIVATE LABEL HS SPAG SCAUCE W/BEEF,Type 3,Private Label,26 OZ,40214,,,,Thursday,1,0,6.48,1.0,0,0,6.48,High
3620001375,2.19,1,1150,2,1,87057,307,311,1,0,1970-01-01 00:00:00.000001150,1970-01-01 00:00:00.000000001,2.19,1,RAGU ROBUSTO SIX CHEESE,Type 3,Ragu,26    OZ,40214,,,,Thursday,1,0,3.48,1.0,0,0,3.48,High
9999985051,1.29,1,1150,2,1,87057,307,311,1,0,1970-01-01 00:00:00.000001150,1970-01-01 00:00:00.000000001,1.29,1,PRIVATE LABEL SPAGHETTI THIN,Type 2,Private Label,32OZ,40214,,,,Thursday,1,0,3.48,1.0,0,0,3.48,High
