code,amount,units,time,week_x,customerId,Supermarket_No,basket,day,voucher,Time of transactions,Year,Month,Weekday,descrption,size,week_y,province_y,postal-code,type_Type 2,type_Type 3,type_Type 4,brand_Aunt Jemima,brand_Barilla,brand_Bertolli,brand_Bisquick,brand_Classico,brand_Cozy Cottage,brand_Creamette,brand_DaVinci,brand_Dececco,brand_Emeril's,brand_Grandma Molases,brand_Hodgson Mills,brand_Hungry Jack,brand_Hunt's,brand_Karo,brand_Log Cabin,brand_Mrs Butterworth,brand_Newman's,brand_No Yolks,brand_Pennant,brand_Pennsylvania Dutch,brand_Pioneer,brand_Prego,brand_Private Label,brand_Private Label Premium,brand_Private Label Value,brand_Ragu,brand_San Giorgio
2700042273,0.99,1,1355,1,135160,339,153,1,0,1970-01-01 00:00:00.000001355,1970,1,3,HUNT SPAG SCE ITAL 4 CHSE,26 OZ,,,40211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100012910,2.19,1,1437,1,83143,339,154,1,0,1970-01-01 00:00:00.000001437,1970,1,3,PREGO RSTD GRLC/HRB SAUCE,26 OZ,,,40211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985001,0.45,1,1437,1,83143,339,154,1,0,1970-01-01 00:00:00.000001437,1970,1,3,PRIVATE LABEL THIN SPAGHETTI,N     7 OZ,,,40211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340060709,0.49,1,1451,1,116236,339,155,1,0,1970-01-01 00:00:00.000001451,1970,1,3,SAN GIORGI THIN SPAGHETTI,7 OZ,,,40211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999971297,1.5,1,1451,1,116236,339,155,1,0,1970-01-01 00:00:00.000001451,1970,1,3,PRIVATE LABEL CHNKY SAUC PEP MUS,26 OZ,,,40211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999908441,2.29,1,1509,1,166128,339,156,1,0,1970-01-01 00:00:00.000001509,1970,1,3,PRIVATE LABEL ELBOW MACARONI,4 LB,,,40211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7680828098,0.8,1,1713,1,23632,339,157,1,0,1970-01-01 00:00:00.000001713,1970,1,3,BARILLA ROTINI,16 OZ,,,40211,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985029,0.85,1,1942,1,5238,339,158,1,0,1970-01-01 00:00:00.000001942,1970,1,3,PRIVATE LABEL FETTUCCINI,12 OZ,,,40211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985126,1.09,1,2048,1,141887,339,159,1,0,1970-01-01 00:00:00.000002048,1970,1,3,PRIVATE LABEL EXTRA WIDE NOODLES,16 OZ,,,40211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1800028064,2.25,1,1246,1,20825,379,160,1,0,1970-01-01 00:00:00.000001246,1970,1,3,H J PANCK BTRMLK COMP MIX, ,,,40741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620000444,2.19,1,1346,1,30855,379,161,1,0,1970-01-01 00:00:00.000001346,1970,1,3,RAGU SPAG SCE ITAL GRD CO,26.3 OZ,,,40741,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3340060709,0.49,1,1430,1,31826,379,162,1,0,1970-01-01 00:00:00.000001430,1970,1,3,SAN GIORGI THIN SPAGHETTI,7 OZ,,,40741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2700042240,0.99,1,1430,1,31826,379,162,1,0,1970-01-01 00:00:00.000001430,1970,1,3,HNT MEAT SPAGHETTI SAUCE,26.5 OZ,,,40741,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985052,1.29,1,1548,1,131361,379,163,1,0,1970-01-01 00:00:00.000001548,1970,1,3,PRIVATE LABEL ELBOW MACARONI,32 OZ,,,40741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340061127,1.65,1,2049,1,101220,379,164,1,0,1970-01-01 00:00:00.000002049,1970,1,3,LIGHT N FLUFFY RAINBOW TW,12 OZ,,,40741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3620000300,2.19,1,2049,1,101220,379,164,1,0,1970-01-01 00:00:00.000002049,1970,1,3,RAGU OWS SPAG SAUCE MEAT,26 OZ,,,40741,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3340060198,1.5,1,2114,1,22371,379,165,1,0,1970-01-01 00:00:00.000002114,1970,1,3,SAN GIORGIO N/EGG FETTCCN,16 OZ,,,40741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2700042239,1.98,2,2114,1,22371,379,165,1,0,1970-01-01 00:00:00.000002114,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,40741,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042240,0.99,1,915,1,143333,287,166,1,0,1970-01-01 00:00:00.000000915,1970,1,3,HNT MEAT SPAGHETTI SAUCE,26.5 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042238,0.99,1,915,1,143333,287,166,1,0,1970-01-01 00:00:00.000000915,1970,1,3,HUNT TRADITIONAL SAUCE,26.5 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100015056,3.19,1,1244,1,85117,287,167,1,0,1970-01-01 00:00:00.000001244,1970,1,3,PREGO HEARTY MT ITALIAN S,27.5 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985028,0.95,1,1244,1,85117,287,167,1,0,1970-01-01 00:00:00.000001244,1970,1,3,PRIVATE LABEL RIGATONI,16 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2700042292,1.98,2,1344,1,120237,287,168,1,0,1970-01-01 00:00:00.000001344,1970,1,3,HUNTS LIGHT TRAD SPAG SCE,26.5 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999967728,1.5,1,1350,1,412784,287,169,1,0,1970-01-01 00:00:00.000001350,1970,1,3,PRIVATE LABEL LITE PANCAKE SYRUP,24 OZ,,,40215,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999967727,3.0,2,1353,1,120457,287,170,1,0,1970-01-01 00:00:00.000001353,1970,1,3,PRIVATE LABEL SYRUP PLASTIC BOTTLE,24 OZ,,,40215,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340061280,1.75,1,1425,1,16414,287,171,1,0,1970-01-01 00:00:00.000001425,1970,1,3,LGT N FLUFFY XWIDE EGG ND,12 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999971309,1.5,1,1435,1,418276,287,172,1,0,1970-01-01 00:00:00.000001435,1970,1,3,PRIVATE LABEL HS SPAG SCAUCE W/MUSH,26 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999966721,1.5,1,1435,1,418276,287,172,1,0,1970-01-01 00:00:00.000001435,1970,1,3,PRIVATE LABEL SPAG SAUCE MUSHROOM,26 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985067,0.85,1,1435,1,418276,287,172,1,0,1970-01-01 00:00:00.000001435,1970,1,3,PRIVATE LABEL VERMICELLI,16 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1800028064,2.25,1,1438,1,153898,287,173,1,0,1970-01-01 00:00:00.000001438,1970,1,3,H J PANCK BTRMLK COMP MIX, ,,,40215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985033,0.95,1,1450,1,115862,287,174,1,0,1970-01-01 00:00:00.000001450,1970,1,3,PRIVATE LABEL PENNE RIGATE,16 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999984381,0.99,1,1450,1,115862,287,174,1,0,1970-01-01 00:00:00.000001450,1970,1,3,PRIVATE LABEL FARFALLE BOX,12 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985028,0.95,1,1450,1,115862,287,174,1,0,1970-01-01 00:00:00.000001450,1970,1,3,PRIVATE LABEL RIGATONI,16 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999971884,1.65,1,1512,1,30975,287,175,1,0,1970-01-01 00:00:00.000001512,1970,1,3,PRIVATE LABEL IMITATION TABLE SYRUP,24    OZ,,,40215,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9999985002,0.45,1,1531,1,120486,287,176,1,0,1970-01-01 00:00:00.000001531,1970,1,3,PRIVATE LABEL ELBOW MACARONI,8 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340060109,0.99,1,1603,1,18403,287,177,1,0,1970-01-01 00:00:00.000001603,1970,1,3,SAN GRGO THIN SPAGHETTI,P     1 LB,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3620000440,2.19,1,1603,1,18403,287,177,1,0,1970-01-01 00:00:00.000001603,1970,1,3,RAGU\TOMATO GRLC/ONION SC,26 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1510000011,2.55,1,1616,1,143202,287,178,1,0,1970-01-01 00:00:00.000001616,1970,1,3,CREAMETTE ELBO MACARONI,32 OZ,,,40215,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060709,0.49,1,1644,1,111716,287,179,1,0,1970-01-01 00:00:00.000001644,1970,1,3,SAN GIORGI THIN SPAGHETTI,7 OZ,,,40215,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7468309946,3.89,1,1837,1,138637,287,180,1,0,1970-01-01 00:00:00.000001837,1970,1,3,EMERIL HOMESTYLE MARINA R,25 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510000031,1.69,1,1933,1,151356,287,181,1,0,1970-01-01 00:00:00.000001933,1970,1,3,CREAMETTE LASAGNA MACR,16  Z,,,40215,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042274,0.99,1,1933,1,151356,287,181,1,0,1970-01-01 00:00:00.000001933,1970,1,3,HUNTS SPAG SCE GARLIC/HER,26 OZ,,,40215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4300000039,4.59,1,919,1,130085,252,182,1,0,1970-01-01 00:00:00.000000919,1970,1,3,LOG CABIN ORIG SYRUP,36    OZ,,,47131,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3340060709,0.49,1,1000,1,103916,252,183,1,0,1970-01-01 00:00:00.000001000,1970,1,3,SAN GIORGI THIN SPAGHETTI,7 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2700042239,0.99,1,1000,1,103916,252,183,1,0,1970-01-01 00:00:00.000001000,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999973093,1.5,1,1257,1,134614,252,184,1,0,1970-01-01 00:00:00.000001257,1970,1,3,PRIVATE LABEL FF Type 2 SC GRDN VEG,26 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999967728,1.5,1,1336,1,134629,252,185,1,0,1970-01-01 00:00:00.000001336,1970,1,3,PRIVATE LABEL LITE PANCAKE SYRUP,24 OZ,,,47131,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985047,0.75,1,1342,1,80716,252,186,1,0,1970-01-01 00:00:00.000001342,1970,1,3,PRIVATE LABEL PENNE RIGATE,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9999985004,0.85,1,1342,1,80716,252,186,1,0,1970-01-01 00:00:00.000001342,1970,1,3,PRIVATE LABEL SPAGHETTI REGULAR,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100012910,2.19,1,1342,1,80716,252,186,1,0,1970-01-01 00:00:00.000001342,1970,1,3,PREGO RSTD GRLC/HRB SAUCE,26 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4420930112,1.99,1,1405,1,89761,252,187,1,0,1970-01-01 00:00:00.000001405,1970,1,3,MRS BUTTERWORTH PANCAKE M,32 OZ,,,47131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7680828008,1.6,2,1620,1,57757,252,188,1,0,1970-01-01 00:00:00.000001620,1970,1,3,BARILLA SPAGHETTI Type 2,16    OZ,,,47131,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985038,0.75,1,1620,1,57757,252,188,1,0,1970-01-01 00:00:00.000001620,1970,1,3,PRIVATE LABEL FETTUCCINE SPAGHETI,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3620000444,2.19,1,1643,1,2620,252,189,1,0,1970-01-01 00:00:00.000001643,1970,1,3,RAGU SPAG SCE ITAL GRD CO,26.3 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3340060108,0.99,1,1657,1,93922,252,190,1,0,1970-01-01 00:00:00.000001657,1970,1,3,SAN GRGO SPAGHETTI,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3620000444,2.19,1,1918,1,90842,252,191,1,0,1970-01-01 00:00:00.000001918,1970,1,3,RAGU SPAG SCE ITAL GRD CO,26.3 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9999985004,0.85,1,1918,1,90842,252,191,1,0,1970-01-01 00:00:00.000001918,1970,1,3,PRIVATE LABEL SPAGHETTI REGULAR,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7680850106,0.8,1,1927,1,107310,252,192,1,0,1970-01-01 00:00:00.000001927,1970,1,3,BARILLA ANGEL HAIR,16 OZ,,,47131,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2700042239,0.99,1,1927,1,107310,252,192,1,0,1970-01-01 00:00:00.000001927,1970,1,3,HUNTS SPAG.SAUCE MUSHROOM,26 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7680851798,0.8,1,1927,1,107310,252,192,1,0,1970-01-01 00:00:00.000001927,1970,1,3,BARILLA MEDIUM SHELLS,16 OZ,,,47131,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985067,1.7,2,2010,1,103599,252,193,1,0,1970-01-01 00:00:00.000002010,1970,1,3,PRIVATE LABEL VERMICELLI,16 OZ,,,47131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999971308,3.0,2,2042,1,157960,252,194,1,0,1970-01-01 00:00:00.000002042,1970,1,3,PRIVATE LABEL HS SPAG SCAUCE W/BEEF,26 OZ,,,47131,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985067,0.85,1,944,1,13190,377,195,1,0,1970-01-01 00:00:00.000000944,1970,1,3,PRIVATE LABEL VERMICELLI,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100002794,2.25,1,944,1,13190,377,195,1,0,1970-01-01 00:00:00.000000944,1970,1,3,PREGO SPAG SAUCE MEAT,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3340061127,3.3,2,1059,1,121651,377,196,1,0,1970-01-01 00:00:00.000001059,1970,1,3,LIGHT N FLUFFY RAINBOW TW,12 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
601011296,8.85,3,1059,1,121651,377,196,1,0,1970-01-01 00:00:00.000001059,1970,1,3,BARILLA BASILICO SAUCE,26 OZ,,,42301,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3340060175,3.0,2,1059,1,121651,377,196,1,0,1970-01-01 00:00:00.000001059,1970,1,3,SAN GRGO MOST RIGATI,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999985021,0.85,1,1207,1,14942,377,197,1,0,1970-01-01 00:00:00.000001207,1970,1,3,PRIVATE LABEL ELBO MACARONI,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100002549,4.5,2,1256,1,92398,377,198,1,0,1970-01-01 00:00:00.000001256,1970,1,3,PREGO REG SPAGHETTI SAUCE,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7468300552,1.99,1,1332,1,21551,377,199,1,0,1970-01-01 00:00:00.000001332,1970,1,3,COZY COTTAGE S/F SYRUP,12 OZ,,,42301,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1800000958,3.59,1,1352,1,123989,377,200,1,0,1970-01-01 00:00:00.000001352,1970,1,3,PILL H J BUTTER SYRUP,27.6 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9999985051,1.29,1,1352,1,123989,377,200,1,0,1970-01-01 00:00:00.000001352,1970,1,3,PRIVATE LABEL SPAGHETTI THIN,32OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985048,0.75,1,1716,1,69207,377,201,1,0,1970-01-01 00:00:00.000001716,1970,1,3,PRIVATE LABEL FARFALLE BOWTIES,16 OZ,,,42301,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2066200028,2.79,1,1716,1,69207,377,201,1,0,1970-01-01 00:00:00.000001716,1970,1,3,NEWMN OWN BOMBOLINA Type 2 SCE,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9999967727,1.5,1,1747,1,25507,377,202,1,0,1970-01-01 00:00:00.000001747,1970,1,3,PRIVATE LABEL SYRUP PLASTIC BOTTLE,24 OZ,,,42301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5100012910,2.25,1,2005,1,106283,377,203,1,0,1970-01-01 00:00:00.000002005,1970,1,3,PREGO RSTD GRLC/HRB SAUCE,26 OZ,,,42301,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9999985051,1.29,1,32,1,58858,359,204,1,0,1970-01-01 00:00:00.000000032,1970,1,3,PRIVATE LABEL SPAGHETTI THIN,32OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2066200020,2.79,1,32,1,58858,359,204,1,0,1970-01-01 00:00:00.000000032,1970,1,3,NEWMANS MARINARA SAUCE,26 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1800000958,3.59,1,938,1,84679,359,205,1,0,1970-01-01 00:00:00.000000938,1970,1,3,PILL H J BUTTER SYRUP,27.6 OZ,,,40205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3620000050,1.49,1,1042,1,166483,359,206,1,0,1970-01-01 00:00:00.000001042,1970,1,3,RAGU SAUCE O/W PLAIN,14 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3340060109,0.99,1,1042,1,166483,359,206,1,0,1970-01-01 00:00:00.000001042,1970,1,3,SAN GRGO THIN SPAGHETTI,P     1 LB,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999973094,1.5,1,1149,1,88487,359,207,1,0,1970-01-01 00:00:00.000001149,1970,1,3,PRIVATE LABEL FF Type 2 SC CHKY MUSH,26 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999973093,1.5,1,1149,1,88487,359,207,1,0,1970-01-01 00:00:00.000001149,1970,1,3,PRIVATE LABEL FF Type 2 SC GRDN VEG,26 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985033,0.95,1,1152,1,126421,359,208,1,0,1970-01-01 00:00:00.000001152,1970,1,3,PRIVATE LABEL PENNE RIGATE,16 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985071,0.79,1,1152,1,126421,359,208,1,0,1970-01-01 00:00:00.000001152,1970,1,3,PRIVATE LABEL SALAD ROTINI BAG,16 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3340060179,3.98,2,1216,1,110890,359,209,1,0,1970-01-01 00:00:00.000001216,1970,1,3,SAN GRGO RIPPLED LASAGNA,1 LB,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999981580,1.98,2,1216,1,110890,359,209,1,0,1970-01-01 00:00:00.000001216,1970,1,3,PRIVATE LABEL SPAG SCE TRADITION,26.50 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9999985039,0.75,1,1233,1,80836,359,210,1,0,1970-01-01 00:00:00.000001233,1970,1,3,PRIVATE LABEL BUCATINI PERCIATELLI,16 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3340061280,1.75,1,1233,1,80836,359,210,1,0,1970-01-01 00:00:00.000001233,1970,1,3,LGT N FLUFFY XWIDE EGG ND,12 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3340060709,0.98,2,1304,1,77652,359,211,1,0,1970-01-01 00:00:00.000001304,1970,1,3,SAN GIORGI THIN SPAGHETTI,7 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
601011588,2.95,1,1304,1,77652,359,211,1,0,1970-01-01 00:00:00.000001304,1970,1,3,BARILLA BOSCAIOLA SAUCE,26 OZ,,,40205,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7173000716,1.89,1,1329,1,92900,359,212,1,0,1970-01-01 00:00:00.000001329,1970,1,3,NO YOLKS BROAD EGG NOODLE,12 OZ,,,40205,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9999981581,0.99,1,1329,1,92900,359,212,1,0,1970-01-01 00:00:00.000001329,1970,1,3,PRIVATE LABEL SPAG SCE MUSHROOM,26.50 OZ,,,40205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4420979129,3.09,1,1348,1,168594,359,213,1,0,1970-01-01 00:00:00.000001348,1970,1,3,MRS BUTTERWORTH SYRUP,24 OZ,,,40205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
